customer_id,product_id,sales_transaction_date,,,,sale,dates,Cumulative sales of last 7 days,percentage change,,,,,,
25470,8,30-06-17 00:00,10:41:00,PM,,0,13-03-64,0,#DIV/0!,,,,,,
34521,8,30-06-17 00:00,11:30:00,PM,,0,14-03-64,0,#DIV/0!,,,,,,
45179,8,30-06-17 00:00,11:53:00,PM,,0,15-03-64,0,#DIV/0!,,,,,,
23218,7,01-07-17 00:00,01:03:00,AM,,0,16-03-64,0,#DIV/0!,,,,,,
11816,7,01-07-17 00:00,01:27:00,AM,,0,17-03-64,0,#DIV/0!,,,,,,
10150,8,01-07-17 00:00,02:36:00,AM,,0,18-03-64,0,#DIV/0!,,,,,,
34079,7,01-07-17 00:00,03:18:00,AM,,0,19-03-64,0,#DIV/0!,,,,,,
40184,7,01-07-17 00:00,03:18:00,AM,,0,20-03-64,0,#DIV/0!,,,,,,
37996,7,01-07-17 00:00,03:45:00,AM,,0,21-03-64,0,#DIV/0!,,,,,,
11021,8,01-07-17 00:00,04:41:00,AM,,0,22-03-64,0,#DIV/0!,,,,,,
44945,10,01-07-17 00:00,04:47:00,AM,,0,23-03-64,0,#DIV/0!,,,,,,
15547,3,01-07-17 00:00,06:36:00,AM,,0,24-03-64,0,#DIV/0!,,,,,,
39701,8,01-07-17 00:00,06:37:00,AM,,0,25-03-64,0,#DIV/0!,,,,,,
32332,7,01-07-17 00:00,06:52:00,AM,,0,26-03-64,0,#DIV/0!,,,,,,
47333,8,01-07-17 00:00,07:14:00,AM,,0,27-03-64,0,#DIV/0!,,,,,,
28613,3,01-07-17 00:00,09:17:00,AM,,0,28-03-64,0,#DIV/0!,,,,,,
44561,7,01-07-17 00:00,09:34:00,AM,,0,29-03-64,0,#DIV/0!,,,,,,
13260,7,01-07-17 00:00,11:06:00,AM,,0,30-03-64,0,#DIV/0!,,,,,,
43274,3,01-07-17 00:00,11:06:00,AM,,0,31-03-64,0,#DIV/0!,,,,,,
10591,3,01-07-17 00:00,01:48:00,PM,,0,01-04-64,0,#DIV/0!,,,,,,
6300,3,01-07-17 00:00,02:55:00,PM,,0,02-04-64,0,#DIV/0!,,,,,,
47491,7,01-07-17 00:00,04:55:00,PM,,0,03-04-64,0,#DIV/0!,,,,,,
21355,7,01-07-17 00:00,05:04:00,PM,,0,04-04-64,0,#DIV/0!,,,,,,
15329,7,01-07-17 00:00,06:37:00,PM,,0,05-04-64,0,#DIV/0!,,,,,,
36265,3,01-07-17 00:00,06:37:00,PM,,0,06-04-64,0,#DIV/0!,,,,,,
12782,8,01-07-17 00:00,06:44:00,PM,,0,07-04-64,0,#DIV/0!,,,,,,
13331,7,01-07-17 00:00,08:09:00,PM,,0,08-04-64,0,#DIV/0!,,,,,,
39255,7,01-07-17 00:00,08:09:00,PM,,0,09-04-64,0,#DIV/0!,,,,,,
40388,9,01-07-17 00:00,09:45:00,PM,,0,10-04-64,0,#DIV/0!,,,,,,
34501,6,01-07-17 00:00,11:34:00,PM,,0,11-04-64,0,#DIV/0!,,,,,,
30558,8,01-07-17 00:00,11:43:00,PM,,0,12-04-64,0,#DIV/0!,,,,,,
40347,6,02-07-17 00:00,12:10:00,AM,,0,13-04-64,0,#DIV/0!,,,,,,
8313,4,02-07-17 00:00,12:30:00,AM,,0,14-04-64,0,#DIV/0!,,,,,,
24795,3,02-07-17 00:00,12:56:00,AM,,0,15-04-64,0,#DIV/0!,,,,,,
4141,9,02-07-17 00:00,01:17:00,AM,,0,16-04-64,0,#DIV/0!,,,,,,
49965,9,02-07-17 00:00,02:21:00,AM,,0,17-04-64,0,#DIV/0!,,,,,,
33493,3,02-07-17 00:00,02:27:00,AM,,0,18-04-64,0,#DIV/0!,,,,,,
11639,6,02-07-17 00:00,03:29:00,AM,,0,19-04-64,0,#DIV/0!,,,,,,
24195,8,02-07-17 00:00,03:35:00,AM,,0,20-04-64,0,#DIV/0!,,,,,,
14108,8,02-07-17 00:00,04:10:00,AM,,0,21-04-64,0,#DIV/0!,,,,,,
35375,3,02-07-17 00:00,04:33:00,AM,,0,22-04-64,0,#DIV/0!,,,,,,
20816,7,02-07-17 00:00,04:56:00,AM,,0,23-04-64,0,#DIV/0!,,,,,,
23252,7,02-07-17 00:00,06:24:00,AM,,0,24-04-64,0,#DIV/0!,,,,,,
49162,7,02-07-17 00:00,07:29:00,AM,,0,25-04-64,0,#DIV/0!,,,,,,
24935,7,02-07-17 00:00,08:50:00,AM,,0,26-04-64,0,#DIV/0!,,,,,,
28979,7,02-07-17 00:00,09:03:00,AM,,0,27-04-64,0,#DIV/0!,,,,,,
19782,3,02-07-17 00:00,09:20:00,AM,,0,28-04-64,0,#DIV/0!,,,,,,
47558,3,02-07-17 00:00,10:12:00,AM,,0,29-04-64,0,#DIV/0!,,,,,,
17376,7,02-07-17 00:00,10:59:00,AM,,0,30-04-64,0,#DIV/0!,,,,,,
5359,10,02-07-17 00:00,01:16:00,PM,,0,01-05-64,0,#DIV/0!,,,,,,
6028,7,02-07-17 00:00,02:21:00,PM,,0,02-05-64,0,#DIV/0!,,,,,,
19722,8,02-07-17 00:00,02:28:00,PM,,0,03-05-64,0,#DIV/0!,,,,,,
33680,8,02-07-17 00:00,03:07:00,PM,,0,04-05-64,0,#DIV/0!,,,,,,
33683,7,02-07-17 00:00,03:09:00,PM,,0,05-05-64,0,#DIV/0!,,,,,,
26178,9,02-07-17 00:00,03:12:00,PM,,0,06-05-64,0,#DIV/0!,,,,,,
49736,3,02-07-17 00:00,03:43:00,PM,,0,07-05-64,0,#DIV/0!,,,,,,
18146,8,02-07-17 00:00,04:12:00,PM,,0,08-05-64,0,#DIV/0!,,,,,,
48664,3,02-07-17 00:00,04:16:00,PM,,0,09-05-64,0,#DIV/0!,,,,,,
4727,3,02-07-17 00:00,05:00:00,PM,,0,10-05-64,0,#DIV/0!,,,,,,
4604,7,02-07-17 00:00,05:27:00,PM,,0,11-05-64,0,#DIV/0!,,,,,,
20892,3,02-07-17 00:00,05:28:00,PM,,0,12-05-64,0,#DIV/0!,,,,,,
9050,8,02-07-17 00:00,05:36:00,PM,,0,13-05-64,0,#DIV/0!,,,,,,
11011,7,02-07-17 00:00,07:05:00,PM,,0,14-05-64,0,#DIV/0!,,,,,,
24648,3,02-07-17 00:00,07:34:00,PM,,0,15-05-64,0,#DIV/0!,,,,,,
2346,7,02-07-17 00:00,08:50:00,PM,,0,16-05-64,0,#DIV/0!,,,,,,
9570,8,02-07-17 00:00,08:50:00,PM,,0,17-05-64,0,#DIV/0!,,,,,,
49428,7,02-07-17 00:00,09:34:00,PM,,0,18-05-64,0,#DIV/0!,,,,,,
9747,9,02-07-17 00:00,09:49:00,PM,,0,19-05-64,0,#DIV/0!,,,,,,
49975,3,02-07-17 00:00,09:53:00,PM,,0,20-05-64,0,#DIV/0!,,,,,,
33091,7,02-07-17 00:00,09:59:00,PM,,0,21-05-64,0,#DIV/0!,,,,,,
3353,10,02-07-17 00:00,10:03:00,PM,,0,22-05-64,0,#DIV/0!,,,,,,
18549,7,02-07-17 00:00,10:47:00,PM,,0,23-05-64,0,#DIV/0!,,,,,,
33885,7,03-07-17 00:00,04:28:00,AM,,0,24-05-64,0,#DIV/0!,,,,,,
45964,8,03-07-17 00:00,04:39:00,AM,,0,25-05-64,0,#DIV/0!,,,,,,
34768,7,03-07-17 00:00,04:42:00,AM,,0,26-05-64,0,#DIV/0!,,,,,,
49458,9,03-07-17 00:00,06:09:00,AM,,0,27-05-64,0,#DIV/0!,,,,,,
42820,7,03-07-17 00:00,07:07:00,AM,,0,28-05-64,0,#DIV/0!,,,,,,
23711,7,03-07-17 00:00,07:16:00,AM,,0,29-05-64,0,#DIV/0!,,,,,,
39488,9,03-07-17 00:00,07:17:00,AM,,0,30-05-64,0,#DIV/0!,,,,,,
30015,9,03-07-17 00:00,07:28:00,AM,,0,31-05-64,0,#DIV/0!,,,,,,
27665,8,03-07-17 00:00,08:24:00,AM,,0,01-06-64,0,#DIV/0!,,,,,,
32692,3,03-07-17 00:00,09:49:00,AM,,0,02-06-64,0,#DIV/0!,,,,,,
9739,8,03-07-17 00:00,10:06:00,AM,,0,03-06-64,0,#DIV/0!,,,,,,
47232,7,03-07-17 00:00,11:01:00,AM,,0,04-06-64,0,#DIV/0!,,,,,,
46451,8,03-07-17 00:00,11:41:00,AM,,0,05-06-64,0,#DIV/0!,,,,,,
13876,7,03-07-17 00:00,12:19:00,PM,,0,06-06-64,0,#DIV/0!,,,,,,
45344,7,03-07-17 00:00,12:43:00,PM,,0,07-06-64,0,#DIV/0!,,,,,,
16269,3,03-07-17 00:00,01:38:00,PM,,0,08-06-64,0,#DIV/0!,,,,,,
6684,7,03-07-17 00:00,03:15:00,PM,,0,09-06-64,0,#DIV/0!,,,,,,
29057,7,03-07-17 00:00,03:18:00,PM,,0,10-06-64,0,#DIV/0!,,,,,,
24681,3,03-07-17 00:00,03:33:00,PM,,0,11-06-64,0,#DIV/0!,,,,,,
2054,7,03-07-17 00:00,03:40:00,PM,,0,12-06-64,0,#DIV/0!,,,,,,
8578,8,03-07-17 00:00,06:07:00,PM,,0,13-06-64,0,#DIV/0!,,,,,,
16356,8,03-07-17 00:00,06:14:00,PM,,0,14-06-64,0,#DIV/0!,,,,,,
44380,8,03-07-17 00:00,06:30:00,PM,,0,15-06-64,0,#DIV/0!,,,,,,
1168,3,03-07-17 00:00,08:11:00,PM,,0,16-06-64,0,#DIV/0!,,,,,,
19723,3,03-07-17 00:00,09:14:00,PM,,0,17-06-64,0,#DIV/0!,,,,,,
981,7,03-07-17 00:00,09:40:00,PM,,0,18-06-64,0,#DIV/0!,,,,,,
25982,8,03-07-17 00:00,09:43:00,PM,,0,19-06-64,0,#DIV/0!,,,,,,
16286,3,03-07-17 00:00,10:04:00,PM,,0,20-06-64,0,#DIV/0!,,,,,,
1311,7,03-07-17 00:00,10:07:00,PM,,0,21-06-64,0,#DIV/0!,,,,,,
30116,6,03-07-17 00:00,10:14:00,PM,,0,22-06-64,0,#DIV/0!,,,,,,
35652,8,03-07-17 00:00,11:00:00,PM,,0,23-06-64,0,#DIV/0!,,,,,,
41762,8,04-07-17 00:00,01:58:00,AM,,0,24-06-64,0,#DIV/0!,,,,,,
28270,4,04-07-17 00:00,02:22:00,AM,,0,25-06-64,0,#DIV/0!,,,,,,
28969,3,04-07-17 00:00,02:53:00,AM,,0,26-06-64,0,#DIV/0!,,,,,,
20858,4,04-07-17 00:00,05:31:00,AM,,0,27-06-64,0,#DIV/0!,,,,,,
32518,7,04-07-17 00:00,06:01:00,AM,,0,28-06-64,0,#DIV/0!,,,,,,
1290,8,04-07-17 00:00,07:01:00,AM,,0,29-06-64,0,#DIV/0!,,,,,,
39516,7,04-07-17 00:00,09:03:00,AM,,0,30-06-64,0,#DIV/0!,,,,,,
49827,8,04-07-17 00:00,09:04:00,AM,,0,01-07-64,0,#DIV/0!,,,,,,
14477,8,04-07-17 00:00,09:27:00,AM,,0,02-07-64,0,#DIV/0!,,,,,,
34535,3,04-07-17 00:00,01:02:00,PM,,0,03-07-64,0,#DIV/0!,,,,,,
38121,3,04-07-17 00:00,01:22:00,PM,,0,04-07-64,0,#DIV/0!,,,,,,
14597,8,04-07-17 00:00,01:23:00,PM,,0,05-07-64,0,#DIV/0!,,,,,,
42997,8,04-07-17 00:00,01:59:00,PM,,0,06-07-64,0,#DIV/0!,,,,,,
40496,8,04-07-17 00:00,04:50:00,PM,,0,07-07-64,0,#DIV/0!,,,,,,
602,7,04-07-17 00:00,06:07:00,PM,,0,08-07-64,0,#DIV/0!,,,,,,
36225,3,04-07-17 00:00,06:30:00,PM,,0,09-07-64,0,#DIV/0!,,,,,,
22888,3,04-07-17 00:00,07:23:00,PM,,0,10-07-64,0,#DIV/0!,,,,,,
6675,3,04-07-17 00:00,07:57:00,PM,,0,11-07-64,0,#DIV/0!,,,,,,
20566,7,04-07-17 00:00,08:53:00,PM,,0,12-07-64,0,#DIV/0!,,,,,,
17232,8,04-07-17 00:00,09:07:00,PM,,0,13-07-64,0,#DIV/0!,,,,,,
5848,3,04-07-17 00:00,09:34:00,PM,,0,14-07-64,0,#DIV/0!,,,,,,
28578,8,04-07-17 00:00,10:07:00,PM,,0,15-07-64,0,#DIV/0!,,,,,,
48870,7,04-07-17 00:00,10:16:00,PM,,0,16-07-64,0,#DIV/0!,,,,,,
29402,4,05-07-17 00:00,12:46:00,AM,,0,17-07-64,0,#DIV/0!,,,,,,
48031,8,05-07-17 00:00,01:49:00,AM,,0,18-07-64,0,#DIV/0!,,,,,,
37944,8,05-07-17 00:00,02:05:00,AM,,0,19-07-64,0,#DIV/0!,,,,,,
33169,8,05-07-17 00:00,02:25:00,AM,,0,20-07-64,0,#DIV/0!,,,,,,
36537,8,05-07-17 00:00,05:02:00,AM,,0,21-07-64,0,#DIV/0!,,,,,,
24032,8,05-07-17 00:00,05:32:00,AM,,0,22-07-64,0,#DIV/0!,,,,,,
22372,8,05-07-17 00:00,06:50:00,AM,,0,23-07-64,0,#DIV/0!,,,,,,
7114,8,05-07-17 00:00,10:09:00,AM,,0,24-07-64,0,#DIV/0!,,,,,,
38265,3,05-07-17 00:00,10:50:00,AM,,0,25-07-64,0,#DIV/0!,,,,,,
20192,9,05-07-17 00:00,11:10:00,AM,,0,26-07-64,0,#DIV/0!,,,,,,
33366,8,05-07-17 00:00,12:08:00,PM,,0,27-07-64,0,#DIV/0!,,,,,,
45454,3,05-07-17 00:00,12:51:00,PM,,0,28-07-64,0,#DIV/0!,,,,,,
14859,7,05-07-17 00:00,01:04:00,PM,,0,29-07-64,0,#DIV/0!,,,,,,
23361,8,05-07-17 00:00,02:17:00,PM,,0,30-07-64,0,#DIV/0!,,,,,,
28751,8,05-07-17 00:00,02:28:00,PM,,0,31-07-64,0,#DIV/0!,,,,,,
25238,3,05-07-17 00:00,02:44:00,PM,,0,01-08-64,0,#DIV/0!,,,,,,
43568,8,05-07-17 00:00,02:58:00,PM,,0,02-08-64,0,#DIV/0!,,,,,,
44248,3,05-07-17 00:00,03:20:00,PM,,0,03-08-64,0,#DIV/0!,,,,,,
20138,9,05-07-17 00:00,03:29:00,PM,,0,04-08-64,0,#DIV/0!,,,,,,
6440,3,05-07-17 00:00,03:57:00,PM,,0,05-08-64,0,#DIV/0!,,,,,,
30154,7,05-07-17 00:00,04:03:00,PM,,0,06-08-64,0,#DIV/0!,,,,,,
34965,7,05-07-17 00:00,05:13:00,PM,,0,07-08-64,0,#DIV/0!,,,,,,
39174,7,05-07-17 00:00,07:21:00,PM,,0,08-08-64,0,#DIV/0!,,,,,,
49825,7,05-07-17 00:00,08:54:00,PM,,0,09-08-64,0,#DIV/0!,,,,,,
18389,3,05-07-17 00:00,10:06:00,PM,,0,10-08-64,0,#DIV/0!,,,,,,
36348,4,05-07-17 00:00,10:15:00,PM,,0,11-08-64,0,#DIV/0!,,,,,,
12536,7,05-07-17 00:00,10:56:00,PM,,0,12-08-64,0,#DIV/0!,,,,,,
9435,7,06-07-17 00:00,12:20:00,AM,,0,13-08-64,0,#DIV/0!,,,,,,
38767,8,06-07-17 00:00,12:29:00,AM,,0,14-08-64,0,#DIV/0!,,,,,,
47795,7,06-07-17 00:00,02:42:00,AM,,0,15-08-64,0,#DIV/0!,,,,,,
36737,8,06-07-17 00:00,04:45:00,AM,,0,16-08-64,0,#DIV/0!,,,,,,
29291,7,06-07-17 00:00,04:48:00,AM,,0,17-08-64,0,#DIV/0!,,,,,,
13582,7,06-07-17 00:00,07:02:00,AM,,0,18-08-64,0,#DIV/0!,,,,,,
5639,3,06-07-17 00:00,07:04:00,AM,,0,19-08-64,0,#DIV/0!,,,,,,
10723,8,06-07-17 00:00,07:22:00,AM,,0,20-08-64,0,#DIV/0!,,,,,,
48762,3,06-07-17 00:00,07:51:00,AM,,0,21-08-64,0,#DIV/0!,,,,,,
41217,8,06-07-17 00:00,08:37:00,AM,,0,22-08-64,0,#DIV/0!,,,,,,
9880,7,06-07-17 00:00,08:46:00,AM,,0,23-08-64,0,#DIV/0!,,,,,,
29668,4,06-07-17 00:00,10:07:00,AM,,0,24-08-64,0,#DIV/0!,,,,,,
11290,8,06-07-17 00:00,11:11:00,AM,,0,25-08-64,0,#DIV/0!,,,,,,
12155,7,06-07-17 00:00,11:23:00,AM,,0,26-08-64,0,#DIV/0!,,,,,,
8940,8,06-07-17 00:00,12:42:00,PM,,0,27-08-64,0,#DIV/0!,,,,,,
31582,7,06-07-17 00:00,02:04:00,PM,,0,28-08-64,0,#DIV/0!,,,,,,
1279,8,06-07-17 00:00,02:07:00,PM,,0,29-08-64,0,#DIV/0!,,,,,,
36657,8,06-07-17 00:00,02:17:00,PM,,0,30-08-64,0,#DIV/0!,,,,,,
5974,8,06-07-17 00:00,02:24:00,PM,,0,31-08-64,0,#DIV/0!,,,,,,
48522,3,06-07-17 00:00,02:43:00,PM,,0,01-09-64,0,#DIV/0!,,,,,,
11887,3,06-07-17 00:00,02:48:00,PM,,0,02-09-64,0,#DIV/0!,,,,,,
34328,7,06-07-17 00:00,05:09:00,PM,,0,03-09-64,0,#DIV/0!,,,,,,
31083,10,06-07-17 00:00,06:18:00,PM,,0,04-09-64,0,#DIV/0!,,,,,,
15313,8,06-07-17 00:00,07:41:00,PM,,0,05-09-64,0,#DIV/0!,,,,,,
38058,3,06-07-17 00:00,07:43:00,PM,,0,06-09-64,0,#DIV/0!,,,,,,
25403,7,06-07-17 00:00,08:52:00,PM,,0,07-09-64,0,#DIV/0!,,,,,,
18272,3,06-07-17 00:00,09:03:00,PM,,0,08-09-64,0,#DIV/0!,,,,,,
42462,9,07-07-17 00:00,12:00:00,AM,,0,09-09-64,0,#DIV/0!,,,,,,
29919,8,07-07-17 00:00,12:57:00,AM,,0,10-09-64,0,#DIV/0!,,,,,,
35827,9,07-07-17 00:00,02:26:00,AM,,0,11-09-64,0,#DIV/0!,,,,,,
30336,7,07-07-17 00:00,04:35:00,AM,,0,12-09-64,0,#DIV/0!,,,,,,
6817,3,07-07-17 00:00,05:21:00,AM,,0,13-09-64,0,#DIV/0!,,,,,,
15058,7,07-07-17 00:00,05:41:00,AM,,0,14-09-64,0,#DIV/0!,,,,,,
46906,3,07-07-17 00:00,07:06:00,AM,,0,15-09-64,0,#DIV/0!,,,,,,
6759,8,07-07-17 00:00,07:40:00,AM,,0,16-09-64,0,#DIV/0!,,,,,,
36482,4,07-07-17 00:00,07:45:00,AM,,0,17-09-64,0,#DIV/0!,,,,,,
9867,10,07-07-17 00:00,08:16:00,AM,,0,18-09-64,0,#DIV/0!,,,,,,
26850,7,07-07-17 00:00,09:47:00,AM,,0,19-09-64,0,#DIV/0!,,,,,,
5452,8,07-07-17 00:00,12:12:00,PM,,0,20-09-64,0,#DIV/0!,,,,,,
3874,3,07-07-17 00:00,01:08:00,PM,,0,21-09-64,0,#DIV/0!,,,,,,
16499,10,07-07-17 00:00,02:00:00,PM,,0,22-09-64,0,#DIV/0!,,,,,,
27825,3,07-07-17 00:00,02:17:00,PM,,0,23-09-64,0,#DIV/0!,,,,,,
47119,3,07-07-17 00:00,03:26:00,PM,,0,24-09-64,0,#DIV/0!,,,,,,
28945,3,07-07-17 00:00,03:39:00,PM,,0,25-09-64,0,#DIV/0!,,,,,,
31209,7,07-07-17 00:00,05:32:00,PM,,0,26-09-64,0,#DIV/0!,,,,,,
17561,3,07-07-17 00:00,06:21:00,PM,,0,27-09-64,0,#DIV/0!,,,,,,
29347,6,07-07-17 00:00,06:22:00,PM,,0,28-09-64,0,#DIV/0!,,,,,,
18131,7,07-07-17 00:00,06:24:00,PM,,0,29-09-64,0,#DIV/0!,,,,,,
26767,3,07-07-17 00:00,06:49:00,PM,,0,30-09-64,0,#DIV/0!,,,,,,
6407,3,07-07-17 00:00,07:16:00,PM,,0,01-10-64,0,#DIV/0!,,,,,,
29112,3,07-07-17 00:00,09:31:00,PM,,0,02-10-64,0,#DIV/0!,,,,,,
22981,7,07-07-17 00:00,10:39:00,PM,,0,03-10-64,0,#DIV/0!,,,,,,
40364,7,08-07-17 00:00,12:30:00,AM,,0,04-10-64,0,#DIV/0!,,,,,,
43221,8,08-07-17 00:00,01:26:00,AM,,0,05-10-64,0,#DIV/0!,,,,,,
13847,8,08-07-17 00:00,02:16:00,AM,,0,06-10-64,0,#DIV/0!,,,,,,
6204,3,08-07-17 00:00,03:02:00,AM,,0,07-10-64,0,#DIV/0!,,,,,,
28766,8,08-07-17 00:00,03:14:00,AM,,0,08-10-64,0,#DIV/0!,,,,,,
19967,9,08-07-17 00:00,03:27:00,AM,,0,09-10-64,0,#DIV/0!,,,,,,
14179,9,08-07-17 00:00,03:59:00,AM,,0,10-10-64,0,#DIV/0!,,,,,,
3131,3,08-07-17 00:00,04:36:00,AM,,0,11-10-64,0,#DIV/0!,,,,,,
26331,3,08-07-17 00:00,05:05:00,AM,,0,12-10-64,0,#DIV/0!,,,,,,
11311,3,08-07-17 00:00,05:11:00,AM,,0,13-10-64,0,#DIV/0!,,,,,,
41154,8,08-07-17 00:00,05:54:00,AM,,0,14-10-64,0,#DIV/0!,,,,,,
47478,8,08-07-17 00:00,05:55:00,AM,,0,15-10-64,0,#DIV/0!,,,,,,
39960,7,08-07-17 00:00,05:56:00,AM,,0,16-10-64,0,#DIV/0!,,,,,,
39542,7,08-07-17 00:00,05:57:00,AM,,0,17-10-64,0,#DIV/0!,,,,,,
36498,3,08-07-17 00:00,06:08:00,AM,,0,18-10-64,0,#DIV/0!,,,,,,
15026,3,08-07-17 00:00,06:30:00,AM,,0,19-10-64,0,#DIV/0!,,,,,,
31395,3,08-07-17 00:00,06:31:00,AM,,0,20-10-64,0,#DIV/0!,,,,,,
24769,8,08-07-17 00:00,08:14:00,AM,,0,21-10-64,0,#DIV/0!,,,,,,
15483,7,08-07-17 00:00,09:25:00,AM,,0,22-10-64,0,#DIV/0!,,,,,,
44283,7,08-07-17 00:00,11:05:00,AM,,0,23-10-64,0,#DIV/0!,,,,,,
41388,7,08-07-17 00:00,12:27:00,PM,,0,24-10-64,0,#DIV/0!,,,,,,
45310,8,08-07-17 00:00,12:39:00,PM,,0,25-10-64,0,#DIV/0!,,,,,,
49228,3,08-07-17 00:00,12:58:00,PM,,0,26-10-64,0,#DIV/0!,,,,,,
41818,9,08-07-17 00:00,01:11:00,PM,,0,27-10-64,0,#DIV/0!,,,,,,
37016,4,08-07-17 00:00,01:30:00,PM,,0,28-10-64,0,#DIV/0!,,,,,,
22566,3,08-07-17 00:00,01:45:00,PM,,0,29-10-64,0,#DIV/0!,,,,,,
41064,8,08-07-17 00:00,02:31:00,PM,,0,30-10-64,0,#DIV/0!,,,,,,
26154,8,08-07-17 00:00,02:42:00,PM,,0,31-10-64,0,#DIV/0!,,,,,,
27223,3,08-07-17 00:00,05:12:00,PM,,0,01-11-64,0,#DIV/0!,,,,,,
48740,7,08-07-17 00:00,06:22:00,PM,,0,02-11-64,0,#DIV/0!,,,,,,
40899,7,08-07-17 00:00,06:23:00,PM,,0,03-11-64,0,#DIV/0!,,,,,,
31652,8,08-07-17 00:00,07:41:00,PM,,0,04-11-64,0,#DIV/0!,,,,,,
28739,8,08-07-17 00:00,07:52:00,PM,,0,05-11-64,0,#DIV/0!,,,,,,
43335,8,08-07-17 00:00,08:30:00,PM,,0,06-11-64,0,#DIV/0!,,,,,,
12620,6,08-07-17 00:00,08:34:00,PM,,0,07-11-64,0,#DIV/0!,,,,,,
14550,6,08-07-17 00:00,08:42:00,PM,,0,08-11-64,0,#DIV/0!,,,,,,
39541,8,08-07-17 00:00,08:45:00,PM,,0,09-11-64,0,#DIV/0!,,,,,,
5735,7,08-07-17 00:00,09:46:00,PM,,0,10-11-64,0,#DIV/0!,,,,,,
26229,3,08-07-17 00:00,09:50:00,PM,,0,11-11-64,0,#DIV/0!,,,,,,
49999,7,08-07-17 00:00,09:52:00,PM,,0,12-11-64,0,#DIV/0!,,,,,,
43629,8,08-07-17 00:00,10:21:00,PM,,0,13-11-64,0,#DIV/0!,,,,,,
42610,6,08-07-17 00:00,11:07:00,PM,,0,14-11-64,0,#DIV/0!,,,,,,
23006,7,08-07-17 00:00,11:17:00,PM,,0,15-11-64,0,#DIV/0!,,,,,,
1867,3,09-07-17 00:00,12:40:00,AM,,0,16-11-64,0,#DIV/0!,,,,,,
11305,3,09-07-17 00:00,01:48:00,AM,,0,17-11-64,0,#DIV/0!,,,,,,
44439,7,09-07-17 00:00,01:51:00,AM,,0,18-11-64,0,#DIV/0!,,,,,,
39660,8,09-07-17 00:00,03:10:00,AM,,0,19-11-64,0,#DIV/0!,,,,,,
4398,7,09-07-17 00:00,03:11:00,AM,,0,20-11-64,0,#DIV/0!,,,,,,
32105,8,09-07-17 00:00,03:37:00,AM,,0,21-11-64,0,#DIV/0!,,,,,,
49352,7,09-07-17 00:00,04:49:00,AM,,0,22-11-64,0,#DIV/0!,,,,,,
4859,3,09-07-17 00:00,05:14:00,AM,,0,23-11-64,0,#DIV/0!,,,,,,
32466,3,09-07-17 00:00,06:00:00,AM,,0,24-11-64,0,#DIV/0!,,,,,,
32217,3,09-07-17 00:00,06:17:00,AM,,0,25-11-64,0,#DIV/0!,,,,,,
3403,3,09-07-17 00:00,06:35:00,AM,,0,26-11-64,0,#DIV/0!,,,,,,
28796,7,09-07-17 00:00,06:54:00,AM,,0,27-11-64,0,#DIV/0!,,,,,,
8818,10,09-07-17 00:00,07:55:00,AM,,0,28-11-64,0,#DIV/0!,,,,,,
18387,9,09-07-17 00:00,08:33:00,AM,,0,29-11-64,0,#DIV/0!,,,,,,
24521,3,09-07-17 00:00,08:38:00,AM,,0,30-11-64,0,#DIV/0!,,,,,,
36581,7,09-07-17 00:00,08:51:00,AM,,0,01-12-64,0,#DIV/0!,,,,,,
33681,8,09-07-17 00:00,09:02:00,AM,,0,02-12-64,0,#DIV/0!,,,,,,
32343,3,09-07-17 00:00,09:14:00,AM,,0,03-12-64,0,#DIV/0!,,,,,,
30152,3,09-07-17 00:00,09:48:00,AM,,0,04-12-64,0,#DIV/0!,,,,,,
26153,8,09-07-17 00:00,09:54:00,AM,,0,05-12-64,0,#DIV/0!,,,,,,
25617,8,09-07-17 00:00,11:50:00,AM,,0,06-12-64,0,#DIV/0!,,,,,,
42616,3,09-07-17 00:00,12:23:00,PM,,0,07-12-64,0,#DIV/0!,,,,,,
8057,7,09-07-17 00:00,01:10:00,PM,,0,08-12-64,0,#DIV/0!,,,,,,
36828,3,09-07-17 00:00,03:09:00,PM,,0,09-12-64,0,#DIV/0!,,,,,,
22195,7,09-07-17 00:00,03:16:00,PM,,0,10-12-64,0,#DIV/0!,,,,,,
11683,10,09-07-17 00:00,03:22:00,PM,,0,11-12-64,0,#DIV/0!,,,,,,
43232,8,09-07-17 00:00,03:28:00,PM,,0,12-12-64,0,#DIV/0!,,,,,,
12241,8,09-07-17 00:00,03:50:00,PM,,0,13-12-64,0,#DIV/0!,,,,,,
28555,3,09-07-17 00:00,04:06:00,PM,,0,14-12-64,0,#DIV/0!,,,,,,
37810,3,09-07-17 00:00,05:11:00,PM,,0,15-12-64,0,#DIV/0!,,,,,,
30030,8,09-07-17 00:00,06:47:00,PM,,0,16-12-64,0,#DIV/0!,,,,,,
36650,8,09-07-17 00:00,08:29:00,PM,,0,17-12-64,0,#DIV/0!,,,,,,
49373,3,09-07-17 00:00,08:42:00,PM,,0,18-12-64,0,#DIV/0!,,,,,,
39123,8,09-07-17 00:00,09:02:00,PM,,0,19-12-64,0,#DIV/0!,,,,,,
22564,8,09-07-17 00:00,09:26:00,PM,,0,20-12-64,0,#DIV/0!,,,,,,
23804,3,09-07-17 00:00,10:41:00,PM,,0,21-12-64,0,#DIV/0!,,,,,,
